,created_at,text,in_reply_to_tweet_id,retweet_count,reply_count,like_count,Cleaned,label_predict,py_lib Predictions
240,2022-10-06T20:03:27.000Z,@elonmusk https://t.co/z0m0KyEXbi,1576994262226702336,0,0,0,,0,Neutral
241,2022-10-06T20:03:27.000Z,"@elonmusk And what about ppl, who was running from donbass , because of rusian agression? You don’t count those ppl?",1576994262226702336,0,0,0, ppl running donbass  rusian agression dont count ppl,0,0
242,2022-10-06T20:02:34.000Z,"@elonmusk There's really no way to do that now that Russia has been occupying those regions for years. Everyone who supports Ukraine and could leave has left.

That's why there are no Germans left in Konigsberg.",1576994262226702336,0,0,0, theres really way russia occupying regions years everyone supports ukraine could leave left thats germans left konigsberg,0,0
243,2022-10-06T20:02:26.000Z,"@elonmusk Submit all disputes to binding international abitration. This was done in the 19th century with the Treaty of Washington. Restore world oder and Tesla soars,",1576994262226702336,0,0,0, submit disputes binding international abitration done th century treaty washington restore world oder tesla soars,1,1
244,2022-10-06T20:02:12.000Z,@elonmusk #russiaisateroriststate https://t.co/ta78mruQXV,1576994262226702336,0,0,0, russiaisateroriststate,0,0
245,2022-10-06T20:02:09.000Z,"@elonmusk Donbass is Russia.
Crimea is Russia
Kharkov is Russia
🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺",1576994262226702336,0,0,0, donbass russia crimea russia kharkov russia ,0,0
246,2022-10-06T20:00:23.000Z,@elonmusk @elonmusk Poor Idiot. You dont understand  anything.,1576994262226702336,0,0,0,  poor idiot dont understand anything,0,0
247,2022-10-06T19:59:52.000Z,"@elonmusk You are such a *ucking idiot! 
Go f*ck yourself!!!",1576994262226702336,0,0,0, ucking idiot go fck yourself,0,0
248,2022-10-06T19:59:48.000Z,"@elonmusk Do you include everyone who has fleed, migrated, and the expatriot family members of those residents who have been killed in the last decade or two?",1576994262226702336,0,0,0, include everyone fleed migrated expatriot family members residents killed last decade two,0,0
249,2022-10-06T19:57:27.000Z,"@elonmusk We held a referendum in Kevelaer, Geldern, Buderich. Four out of three questionned people wanted to be part of Gelderland, like 1001 years ago #GrootGelderland",1576994262226702336,0,0,2, held referendum kevelaer geldern buderich four three questionned people wanted part gelderland like  years ago grootgelderland,0,0
250,2022-10-06T19:55:58.000Z,"@elonmusk Elon, you put Russians in your house, and then let them hold a vote and decide who owns this property. And also let your employees vote on who owns the companies and enterprises.
But seriously, what did the Kremlin promise you? Lithium? Additional business opportunities?",1576994262226702336,0,0,0, elon put russians house let hold vote decide owns property also let employees vote owns companies enterprises seriously kremlin promise you lithium additional business opportunities,0,1
251,2022-10-06T19:55:15.000Z,@elonmusk So are you a Russian or Trump stooge?,1576994262226702336,0,0,0, russian trump stooge,0,0
252,2022-10-06T19:55:05.000Z,"@elonmusk Let's read this before we try this poll, maybe? All of Ukraine voted for independence.  This is like GOP of Texas and Florida want to leave the US?  Or poor excuse for Jan 6?
https://t.co/ST73wk6Uq5",1576994262226702336,0,0,0, lets read try poll maybe ukraine voted independence like gop texas florida want leave us poor excuse jan ,0,0
253,2022-10-06T19:54:58.000Z,@elonmusk If this could happen without any interference from Russia....but it won't go that way.  Russia should just get the F**K out of Ukraine and Georgia and anywhere else where they are not welcome.,1576994262226702336,0,0,0, could happen without interference russiabut go way russia get fk ukraine georgia anywhere else welcome,0,0
254,2022-10-06T19:54:29.000Z,"@elonmusk So no, Donbas and Crimea are Ukrainian territories, and if you want to talk about ""votes"", then let's go ahead and hold a vote within Tesla and SpaceX to see if they still want to be affiliated with their board members. You understand how fucking stupid that it, right?!",1576994262226702336,0,0,0, no donbas crimea ukrainian territories want talk votes lets go ahead hold vote within tesla spacex see still want affiliated board members understand fucking stupid it right,0,0
255,2022-10-06T19:53:57.000Z,"@elonmusk @elonmusk WTF i was not voting but it counts and shows my answer as ""YES"". My answer is strong NO! stop use the bots. Real numbers of NO is 90%",1576994262226702336,0,0,0,  wtf voting counts shows answer yes answer strong no stop use bots real numbers ,0,0
256,2022-10-06T19:53:24.000Z,"@elonmusk A significant number of prospective voters in Donbas (especially) have been murdered and/or displaced, replaced with Russian sympathizers. That'd be like deporting 75% of republicans before the midterms. Excellent idea.",1576994262226702336,0,0,1, significant number prospective voters donbas especially murdered andor displaced replaced russian sympathizers thatd like deporting  republicans midterms excellent idea,0,0
257,2022-10-06T19:53:23.000Z,"@elonmusk It is a part of Ukraine,compared to New York is a part of the United States!!",1576994262226702336,0,0,1, part ukrainecompared new york part united states,0,0
258,2022-10-06T19:52:33.000Z,"@elonmusk Thousands of UKRAINIAN citizens have been driven out or killed in Donbas and Crimea.Then populated with the russist orcs. In the latest ""referendum"",orcs would openly threaten my people if they didn't vote and supposedly have ""deserving families waiting for a home back in russia""",1576994262226702336,0,0,0, thousands ukrainian citizens driven killed donbas crimeathen populated russist orcs latest referendumorcs would openly threaten people vote supposedly deserving families waiting home back russia,0,0
259,2022-10-06T19:51:49.000Z,"@elonmusk Looks like Elon's brain was hacked by russian propaganda.

Stay away from russian propaganda and propagandists. It is contagious and very difficult to detect in time.

I hope Elon does not use the topic of war for hype, PR and achieving his business goals.",1576994262226702336,0,1,1, looks like elons brain hacked russian propaganda stay away russian propaganda propagandists contagious difficult detect time hope elon use topic war hype pr achieving business goals,0,0
260,2022-10-06T19:51:26.000Z,@elonmusk @jakir07_jk That area has ALWAYS been Ukraine. Why should Russia be able to force a vote there? What’s the matter with you Musty?,1576994262226702336,0,0,0,  area always ukraine russia able force vote there whats matter musty,0,0
261,2022-10-06T19:50:54.000Z,"@elonmusk Elon, please take all Russians to another planet and write what you want, we will forgive everything and not say a word against
/ UKRAINIANS /",1576994262226702336,0,0,0, elon please take russians another planet write want forgive everything say word  ukrainians ,0,0
262,2022-10-06T19:49:51.000Z,"@elonmusk Speaking as a non-Californian, please do.",1576994262226702336,0,0,0, speaking noncalifornian please do,1,0
263,2022-10-06T19:49:18.000Z,"@elonmusk The people aren't behind any of these referendums, its Russia.  Let's observe legal borders.  Should we let all the Mexican Americans have a proposition for Mexico to annex Texas?  If you so hunger to live under Russian rule, move back to Russia.",1576994262226702336,0,0,0, people behind referendums russia lets observe legal borders let mexican americans proposition mexico annex texas hunger live russian rule move back russia,0,0
264,2022-10-06T19:49:09.000Z,@elonmusk Simpler: want to be a part of Russia?  Move to Russia.  Why should the people that DONT want to suddenly be a part of Russia have to suddenly be Russian?,1576994262226702336,0,0,0, simpler want part russia move russia people dont want suddenly part russia suddenly russian,0,0
265,2022-10-06T19:48:27.000Z,"@elonmusk Let's put this in context.  Pls see this.  US Election 2020 map by state: Biden vs Trump results | Biden president-elect https://t.co/hxmv629I1B via @English_AS 

Does that mean those red states got to get the narcissistic conman as presidential family for eternaity?",1576994262226702336,0,0,0, lets put context pls see this us election  map state biden vs trump results  biden presidentelect,0,1
266,2022-10-06T19:48:06.000Z,"@elonmusk Yea Definitely one diplomatic solution, but there's no mercy anymore after Children &amp; women raped &amp; tortured, Ukrainian men testes in Russian captivity was cut out with a knife, burried alive, torture chambers, not enough food in captivity. they want justice first, then diplomacy",1576994262226702336,0,1,0, yea definitely one diplomatic solution theres mercy anymore children amp women raped amp tortured ukrainian men testes russian captivity cut knife burried alive torture chambers enough food captivity want justice first diplomacy,0,0
267,2022-10-06T19:48:06.000Z,"@elonmusk I am just curious, who has put that bug in your ear?",1576994262226702336,0,0,0, curious put bug ear,0,1
268,2022-10-06T19:47:23.000Z,"@elonmusk Gosh..&amp; for a minute I thought u were smart. 
Obviously NOT in geopolitics.
Here are some fundamentals: Russia is a thug who stole/bombed/tortured/killed/forced elections at gunpoint = not the ""will of the People"".
Stay out of this one &amp; get on w/what you're good @: Starlink, etc",1576994262226702336,0,0,0, goshamp minute thought u smart obviously geopolitics fundamentals russia thug stolebombedtorturedkilledforced elections gunpoint  will people stay one amp get wwhat good  starlink etc,1,0
269,2022-10-06T19:47:10.000Z,@elonmusk They already voted in 2014 for indepence. Kiëv said no and started commiting genocide on etnic Russians in that region. Why arent we hearing that on the mainstream media? Because they are corrupt!!!,1576994262226702336,0,0,0, already voted  indepence kiv said started commiting genocide etnic russians region arent hearing mainstream media corrupt,0,0
270,2022-10-06T19:47:03.000Z,@elonmusk They have already decided. They voted to be part of Ukraine.,1576994262226702336,0,0,0, already decided voted part ukraine,0,1
271,2022-10-06T19:45:42.000Z,@elonmusk Bet the majority of the 41% are bots. Pro-fascist bots lol,1576994262226702336,0,0,2, bet majority  bots profascist bots lol,0,0
272,2022-10-06T19:45:35.000Z,"@elonmusk Elon, you became the biggest tool for Russian propaganda now. Russians are grateful to you, Elon. Take a look at what they say. Are you proud of yourself? https://t.co/dYZ6fIOjUV https://t.co/C5x8FWC3VJ",1576994262226702336,0,0,0, elon became biggest tool russian propaganda now russians grateful you elon take look say proud yourself,1,0
273,2022-10-06T19:45:01.000Z,"@elonmusk Mr Musk, there’s an amazing book by Timothy Snyder called “The reconstruction of nations: Poland, Ukraine, Lithuania, Belarus, 1569-1999”, gives depth to history, borders, culture and ethnic groups. Odds are high you will change your mind if you read it https://t.co/AabNrKIcAJ",1576994262226702336,0,0,0, mr musk theres amazing book timothy snyder called the reconstruction nations poland ukraine lithuania belarus  gives depth history borders culture ethnic groups odds high change mind read,1,1
274,2022-10-06T19:44:25.000Z,@elonmusk I hope someone calls you. You do not know the damage you are doing to Ukraine and to democracies. You are an opportunistic and miserable person,1576994262226702336,0,0,1, hope someone calls you know damage ukraine democracies opportunistic miserable person,0,0
275,2022-10-06T19:43:46.000Z,@elonmusk By that logic states should have the right to secede and the Civil War was a sham.,1576994262226702336,0,0,1, logic states right secede civil war sham,0,0
276,2022-10-06T19:43:29.000Z,@elonmusk https://t.co/ao59V9BtdK,1576994262226702336,0,0,0,,0,Neutral
277,2022-10-06T19:42:54.000Z,@elonmusk How can somebody be so smart and yet so dumb? This is already decided 31 years ago and except for the Crimea the majority of the population is still Ukrainian even though Russia has tried to infuse its own people into these regions.,1576994262226702336,0,0,0, somebody smart yet dumb already decided  years ago except crimea majority population still ukrainian even though russia tried infuse people regions,0,0
278,2022-10-06T19:42:36.000Z,@elonmusk Imagine we vote in Santiago and all Mexican origin voted  Santiago to be Part of Mexico and they are the majority. DO YOU ACCEPT.....????,1576994262226702336,0,2,2, imagine vote santiago mexican origin voted santiago part mexico majority accept,0,0
279,2022-10-06T19:42:25.000Z,@elonmusk So we just needed surrender to Thanos? wtf @elonmusk? Just keep supporting #ukraine and stop doing the shit you do. Ukrainian #avengers assemble!,1576994262226702336,0,0,0, needed surrender thanos wtf  keep supporting ukraine stop shit do ukrainian avengers assemble,0,0
280,2022-10-06T19:39:55.000Z,"@elonmusk this is the territory of Ukraine!  if they want to live in Russia, they can move there!",1576994262226702336,0,0,0, territory ukraine want live russia move there,0,0
281,2022-10-06T19:39:44.000Z,@elonmusk Sorry tweet bird got eat but the dogsss in blue,1576994262226702336,0,0,0, sorry tweet bird got eat dogsss blue,0,0
282,2022-10-06T19:39:24.000Z,@elonmusk No I meant hahahah,1576994262226702336,0,0,0, meant hahahah,0,0
283,2022-10-06T19:39:02.000Z,@elonmusk Hell ya,1576994262226702336,0,0,0, hell ya,0,1
284,2022-10-06T19:37:01.000Z,@elonmusk You are such an asshole.,1576994262226702336,0,0,0, asshole,0,0
285,2022-10-06T19:36:28.000Z,@elonmusk https://t.co/23NglsXDKy,1576994262226702336,0,0,0,,0,Neutral
286,2022-10-06T19:36:11.000Z,"@elonmusk Елон здравствуйте, Вы не хотите пообщаться с непосредственным человеком который всю жизнь прожил и живет на Украинском донбассе (Луганская и Донецкая область) во времена ссср и с 1991 г в независимой Украине, я могу Вам раскрыть глаза на происходящее сейчас и прошлое???",1576994262226702336,0,0,3,                                          ,0,Neutral
287,2022-10-06T19:35:36.000Z,"@elonmusk Please, add to question: despite Ukrainian legislation",1576994262226702336,0,0,0, please add question despite ukrainian legislation,0,0
288,2022-10-06T19:34:54.000Z,@elonmusk Muskow’s bitch https://t.co/p2IzhNiJTe,1576994262226702336,0,0,0, muskows bitch,0,0
289,2022-10-06T19:34:46.000Z,@elonmusk Vai 01738513697 a 29000 dolar den,1576994262226702336,0,0,0, vai   dolar den,0,0
290,2022-10-06T19:34:44.000Z,@elonmusk Are you under the impression that the voting was fair and the process that led to the voting was okay?  How did you become so rich.  With that thought process I'd expect to find you raving at strangers on a subway....I suppose Twitter isn't much different really,1576994262226702336,0,0,1, impression voting fair process led voting okay become rich thought process id expect find raving strangers subwayi suppose twitter much different really,0,0
291,2022-10-06T19:34:25.000Z,"@elonmusk I keep telling you you’re acting foolish and you keep proving it over and over…… sad, man…..",1576994262226702336,0,0,0, keep telling youre acting foolish keep proving over sad man,0,0
292,2022-10-06T19:32:50.000Z,@elonmusk Ci pere ty magor?,1576994262226702336,0,0,1, ci pere ty magor,0,0
293,2022-10-06T19:32:02.000Z,"@elonmusk There are very few indigenous people left in Crimea who lived in Ukraine. Now there are most people from different regions of Russia, so this vote will be unfair.",1576994262226702336,0,0,1, indigenous people left crimea lived ukraine people different regions russia vote unfair,0,0
294,2022-10-06T19:31:55.000Z,@elonmusk https://t.co/kNmQuX5Ur1 - map of Texas with Hispanic population. Let the people who live there decide if their regions belong to Mexico? :),1576994262226702336,0,0,0,,0,Neutral
295,2022-10-06T19:29:44.000Z,"@elonmusk Dear Elon, just look at the map of Ukraine air raid alerts in the past 7 months and think if any love of Russia left on that territory.",1576994262226702336,0,0,0, dear elon look map ukraine air raid alerts past  months think love russia left territory,1,0
296,2022-10-06T19:28:14.000Z,@elonmusk It might be possible to make Crimea a permanent neutral state,1576994262226702336,0,0,0, might possible make crimea permanent neutral state,0,0
297,2022-10-06T19:27:21.000Z,@elonmusk Oh Ilon do not be shy and show us already where the attack on Belarus was being prepared from.,1576994262226702336,0,0,0, oh ilon shy show us already attack belarus prepared from,0,0
298,2022-10-06T19:26:17.000Z,@elonmusk Well lets ask twtr if i should be CEO of TSLA. WINNER TAKES ALL.,1576994262226702336,0,0,0, well lets ask twtr ceo tsla winner takes all,1,1
299,2022-10-06T19:25:52.000Z,"@elonmusk Why don't you go build shit that shoots fire...

Or

Like your cars that catch on fire.

And SHUT THE FU*K UP!",1576994262226702336,0,0,0, go build shit shoots fire like cars catch fire shut fuk up,0,0
300,2022-10-06T19:23:24.000Z,@elonmusk Peace must be something to talk about. Not never ending war hype.,1576994262226702336,0,0,0, peace must something talk about never ending war hype,0,1
301,2022-10-06T19:22:26.000Z,"@elonmusk How safe would the remainder of the Ukraine be with Russia permanently occupying the Donbas, Remember they originally only wanted Crimea, then just the Donbas but invaded most of the country and tried to take Kyiv, do you think they would settle for the Donbas and never return?",1576994262226702336,0,1,0, safe would remainder ukraine russia permanently occupying donbas remember originally wanted crimea donbas invaded country tried take kyiv think would settle donbas never return,0,0
302,2022-10-06T19:22:26.000Z,@elonmusk Y-E-S,1576994262226702336,0,0,0, yes,1,1
303,2022-10-06T19:22:13.000Z,@elonmusk Maybe fucking Amber Heard did this to Musk. She shat in his bed and he lost his mind? Evidence is strong: $44bn for Twitter (OMG!) and now Putin’s propaganda pussy….,1576994262226702336,0,1,0, maybe fucking amber heard musk shat bed lost mind evidence strong bn twitter omg putins propaganda pussy,0,0
304,2022-10-06T19:21:21.000Z,"@elonmusk сотри уже этот бред, не позорься",1576994262226702336,0,0,6,      ,0,Neutral
305,2022-10-06T19:18:57.000Z,"@elonmusk The people who live there after the Russians killed and displaced so many people? A bit like doing a referendum in Tibet today, right?",1576994262226702336,0,0,0, people live russians killed displaced many people bit like referendum tibet today right,0,0
306,2022-10-06T19:17:53.000Z,"@elonmusk Apparently, when you have enough money for bread and Twitter, the point of fighting for freedom and life is lost.",1576994262226702336,0,0,0, apparently enough money bread twitter point fighting freedom life lost,0,0
307,2022-10-06T19:17:04.000Z,"@elonmusk Let’s try this then, stay in your own lane",1576994262226702336,0,0,1, lets try then stay lane,1,0
308,2022-10-06T19:15:54.000Z,"@elonmusk I repeat, stick to cars and rockets.",1576994262226702336,0,0,3, repeat stick cars rockets,0,1
309,2022-10-06T19:15:53.000Z,@elonmusk How about this- stop talking about things you don’t understand because you are creating fake news due to your ignorance on the subject,1576994262226702336,0,0,0, this stop talking things dont understand creating fake news due ignorance subject,0,0
310,2022-10-06T19:14:37.000Z,"@elonmusk But I have a poll as well: 

Biden is the WORST President in Our lifetime so far:

Am I right or Am I RIGHT! ??",1576994262226702336,0,0,0, poll well biden worst president lifetime far right right ,0,0
311,2022-10-06T19:14:35.000Z,@elonmusk Lol  whoever voted “no” should never vote ever,1576994262226702336,0,0,0, lol whoever voted no never vote ever,1,1
312,2022-10-06T19:14:07.000Z,@elonmusk Elon Musk is so poor all he has is money.,1576994262226702336,0,0,0, elon musk poor money,0,0
313,2022-10-06T19:13:40.000Z,"@elonmusk What he is saying is Ukraine has been shelling Donbas, Luhansk, and many other Southern Border States since way back in 04. Not the U.S. place to displace BILLIONS of Dollars on a Foreign Countries decision to reign in it's lands except for NATO which should not exist. I say YES!",1576994262226702336,0,0,0, saying ukraine shelling donbas luhansk many southern border states since way back  us place displace billions dollars foreign countries decision reign lands except nato exist say yes,0,0
314,2022-10-06T19:13:11.000Z,@elonmusk Help the Ukrainian people with money or shut up,1576994262226702336,0,1,3, help ukrainian people money shut,0,0
315,2022-10-06T19:11:04.000Z,@elonmusk The native inhabitants of Crimea are the Tatars! They are fighting alongside with Ukraine! They have been harrased and mistreated by the russians since the annexation of Crimea (see reports from Amnesty). That should be enough to answer this bullshit survey,1576994262226702336,0,0,0, native inhabitants crimea tatars fighting alongside ukraine harrased mistreated russians since annexation crimea see reports amnesty enough answer bullshit survey,0,0
316,2022-10-06T19:11:00.000Z,"@elonmusk I would assume space X or Tesla employee vote if they want to separate from you and become independent company. I guess you and the board won’t like it, but what if it’s people will? It this analogy is good enough for you what you proposed?",1576994262226702336,0,0,0, would assume space x tesla employee vote want separate become independent company guess board wont like it its people will analogy good enough proposed,0,0
317,2022-10-06T19:10:58.000Z,"@elonmusk 🐸#MutantFroggo 🐸 
💰First project with Holding NFT &amp; Earn Native Token system
📲Mutant Mobile App Live
📙Mutant Comic Vol.01 out on web!
🦎CMC Pre-listed
🎇Binance NFT
✅Bitmart Listing Announced
💸Low tax 1%
👉🏻 Fairlaunch on Pinksale 
https://t.co/d9VAVOCnRz
@mutantfroggo",1576994262226702336,0,0,0, mutantfroggo  first project holding nft amp earn native token system mutant mobile app live mutant comic vol web cmc prelisted binance nft bitmart listing announced low tax   fairlaunch pinksale,1,0
318,2022-10-06T19:10:38.000Z,@elonmusk Why should today's borders be sacred and immutable and so important? Redraw change them fairer and better for everyone and that would reduce confrontations in the long term (but increase a little in the short term),1576994262226702336,0,0,0, todays borders sacred immutable important redraw change fairer better everyone would reduce confrontations long term but increase little short term,0,1
319,2022-10-06T19:05:36.000Z,@elonmusk Do you know how elections worked in 2012 in Ukraine? And do you how many citizens fled from Donbass territory from 2014? Do you know how russian propaganda works? And do you know what happens to some of those who stay in occupied territories? Think more.,1576994262226702336,0,0,0, know elections worked  ukraine many citizens fled donbass territory  know russian propaganda works know happens stay occupied territories think more,0,0
320,2022-10-06T19:05:31.000Z,"@elonmusk You are ignorant. Stick with cars. RUSSIA RECOGNIZED free and independent UKRAINE INCLUDING CRIMEA in 1991. ""on 2 December, the President of the Russian SFSR Boris Yeltsin recognized Ukraine as independent"". https://t.co/QnkK1mM9tX",1576994262226702336,0,0,0, ignorant stick cars russia recognized free independent ukraine including crimea  on  december president russian sfsr boris yeltsin recognized ukraine independent,0,0
321,2022-10-06T19:05:28.000Z,"@elonmusk Elon, believe me, Ukrainians will be agree with that. But they understand that this is not the end. In a few years after a peace agreement russia will start again a war.  I'm disappointed that some people from western countries don't understand that.",1576994262226702336,0,1,3, elon believe me ukrainians agree that understand end years peace agreement russia start war im disappointed people western countries understand that,0,0
322,2022-10-06T19:04:54.000Z,"@elonmusk Hey, Elon check out Zelensky's October 2019 deleted interview.
Your TV won't show that. There was no Russia back then. 
Say this is the ""guarantor of the constitution""? A man who is willing to kill his own people in the east? 
The man who called his people occupiers https://t.co/cp9gWu85j3",1576994262226702336,0,0,1, hey elon check zelenskys october  deleted interview tv show that russia back then say guarantor constitution man willing kill people east man called people occupiers,0,0
323,2022-10-06T19:04:14.000Z,@elonmusk Why does this fucking empire not hold referendums on its territory ? https://t.co/1aUeEW8Pme,1576994262226702336,0,0,0, fucking empire hold referendums territory ,0,0
324,2022-10-06T19:01:43.000Z,"@elonmusk Block me, block me! I never buy a #Tesla  #elonmusk. I don´t want to follow you!
#ElonMuskSupportsRussianAggression",1576994262226702336,0,0,0, block me block me never buy tesla elonmusk dont want follow you elonmusksupportsrussianaggression,0,0
325,2022-10-06T19:01:30.000Z,@elonmusk The solution in this conflict is  .....Russia should nuke Kyiv when the strong winds ii blowing to the direction of Poland to create a buffer zone between Nato forces and Russia .... don't worry about casualties because that's what happen to you when you betray your own brother,1576994262226702336,0,0,0, solution conflict russia nuke kyiv strong winds ii blowing direction poland create buffer zone nato forces russia  worry casualties thats happen betray brother,0,0
326,2022-10-06T19:00:23.000Z,@elonmusk This would only work if you allow all the residents before Putin stepped in to vote. If the vote is taken with the people currently there it is unfair because a number of loyal people to Ukraine have been pushed out by the Russians over the past few months.,1576994262226702336,0,0,0, would work allow residents putin stepped vote vote taken people currently unfair number loyal people ukraine pushed russians past months,0,0
327,2022-10-06T19:00:22.000Z,@elonmusk Stop this nonsense!,1576994262226702336,0,0,0, stop nonsense,0,1
328,2022-10-06T18:59:38.000Z,"@elonmusk In order for the war to end, no cunning schemes are needed, one thing needs to be done: the Russian troops to withdraw from the territory of Ukraine! #russiaisateroriststate !",1576994262226702336,0,0,1, order war end cunning schemes needed one thing needs done russian troops withdraw territory ukraine russiaisateroriststate ,0,1
329,2022-10-06T18:59:32.000Z,"@elonmusk In a referendum that we did in my house, it came out that you had to send me a btc. When are you going to comply with the referendum?",1576994262226702336,0,0,2, referendum house came send btc going comply referendum,0,0
330,2022-10-06T18:57:48.000Z,"@elonmusk I do not like radioactive cottonheads.
I am the fox. https://t.co/RAVPQgodha",1576994262226702336,1,1,2, like radioactive cottonheads fox,0,0
331,2022-10-06T18:57:46.000Z,"@elonmusk Noone gets a choice, the only people who have a choice are the men at the top, the tyrants the politicians the men with money 👀 us ants get absolutely ZERO choice, but you wouldnt know",1576994262226702336,0,0,0, noone gets choice people choice men top tyrants politicians men money  us ants get absolutely zero choice wouldnt know,0,0
332,2022-10-06T18:55:47.000Z,@elonmusk Try this : should customers of the Tesla decide whether they gonna pay for car in dollars or rubles 1:1 or not pay at all: yes/or yes it is .,1576994262226702336,0,0,0, try  customers tesla decide whether gonna pay car dollars rubles  pay all yesor yes ,0,0
333,2022-10-06T18:55:22.000Z,@elonmusk Yes from mee too,1576994262226702336,0,0,0, yes mee,1,1
334,2022-10-06T18:55:20.000Z,@elonmusk Pls https://t.co/AoSQAGEDE1 people need to comprende this I’m trying but no one is giving weight at.. please.😞 that’s not acceptable,1576994262226702336,0,0,1, pls,0,0
335,2022-10-06T18:51:54.000Z,"@elonmusk Congratulations @elonmusk, you are popular now 💩💩💩 https://t.co/z2kmPyJMwo",1576994262226702336,0,0,0, congratulations  popular ,1,1
337,2022-10-06T18:50:50.000Z,"@elonmusk I vote that my acreage, presently located in the United States of America, is now annexed to New Zealand. My spouse, the only other human occupant also agrees with this annexation. The cat is opposed because she wishes it to be annexed to the planet Mercury. She is outvoted.",1576994262226702336,0,1,6, vote acreage presently located united states america annexed new zealand spouse human occupant also agrees annexation cat opposed wishes annexed planet mercury outvoted,1,0
338,2022-10-06T18:50:45.000Z,"@elonmusk Auf jeden Fall! Ich würde hier in Deutschland als Westfälin sofort für Putin stimmen. Wir sind hier nicht alle blöd! Das, was hier jetzt gerade abgeht in Deutschland, ist nicht im Interesse der Bürger! Meine Regierung, ist das Schlechteste, was man sich nur vorstellen kann!",1576994262226702336,0,0,0, auf jeden fall ich wrde hier deutschland als westflin sofort fr putin stimmen wir sind hier nicht alle bld das hier jetzt gerade abgeht deutschland ist nicht im interesse der brger meine regierung ist das schlechteste man sich nur vorstellen kann,0,1
339,2022-10-06T18:50:25.000Z,@elonmusk lets try this @elonmusk - would people buy or not Tesla- i belive NOT,1576994262226702336,0,0,0, lets try   would people buy tesla belive,0,0
341,2022-10-06T18:49:32.000Z,@elonmusk Isn't it time for the world to boycott Tesla?,1576994262226702336,0,0,0, time world boycott tesla,0,0
342,2022-10-06T18:49:27.000Z,@elonmusk Finally familiarize yourself with the historical facts! https://t.co/DByfTvWM4b,1576994262226702336,0,1,2, finally familiarize historical facts,1,1
343,2022-10-06T18:49:16.000Z,"@elonmusk diplomacy, talks etc are exhausted since the US toppled the Ukranian government, inserted the present dictators, smashed the Minsk Agreement, with the intent of a proxy war which would also sever the economic, cultural, demographic tie between EU and Russia",1576994262226702336,0,0,1, diplomacy talks etc exhausted since us toppled ukranian government inserted present dictators smashed minsk agreement intent proxy war would also sever economic cultural demographic tie eu russia,0,0
344,2022-10-06T18:48:59.000Z,"@elonmusk Any ""vote"" with a gun to your head isn't a vote.",1576994262226702336,0,0,0, vote gun head vote,0,0
345,2022-10-06T18:48:41.000Z,@elonmusk Of course. But Russia has NO RIGHT to insist that any other country holds referendums to allow the theft of their territory. The people of those regions have never expressed a serious desire to leave Ukraine--you watch too much Russian propaganda @elonmusk.,1576994262226702336,0,0,0, course russia right insist country holds referendums allow theft territory people regions never expressed serious desire leave ukraineyou watch much russian propaganda ,0,0
346,2022-10-06T18:48:17.000Z,@elonmusk Russia and China leadership are a joke. Power hungry little men. Barf! Hopefully the chatter is legit and people are getting ready to stand up to them!,1576994262226702336,0,0,0, russia china leadership joke power hungry little men barf hopefully chatter legit people getting ready stand them,0,0
347,2022-10-06T18:47:32.000Z,"@elonmusk ⚽️Dream Soccer Subscription
Blockchain game built on BNB Chain,the world-class digital platform created to connect football fans more deeply with the game
✅P2E game is ready to launch
✅3-5 days ROI
✅Tax:0%
✅SAFU|KYC|AUDIT
✅CMC&amp;CG Fast Track 
https://t.co/SuRGb88u9r
#10020",1576994262226702336,0,0,0, dream soccer subscription blockchain game built bnb chainthe worldclass digital platform created connect football fans deeply game pe game ready launch  days roi tax safukycaudit cmcampcg fast track,1,1
348,2022-10-06T18:46:15.000Z,"@elonmusk Elon, what if we return the territory of the United States to Great Britain, France and Spain?",1576994262226702336,0,0,0, elon return territory united states great britain france spain,1,0
349,2022-10-06T18:45:35.000Z,@elonmusk https://t.co/pWVmssvjUo,1576994262226702336,0,0,0,,0,Neutral
350,2022-10-06T18:44:57.000Z,@elonmusk Perhaps a referendum on wether to get a Tesla again or not.,1576994262226702336,0,0,0, perhaps referendum wether get tesla not,0,0
351,2022-10-06T18:44:39.000Z,"@elonmusk THIS WILL END WITH Collateral damage in Ukraine by Kyiv &amp; America 
Ukraine will be badly hurt and dirty bomb by Kyiv under American supervision, RUSSIA GETS THE BLAME B4 we know it Europe is at war (not America) always pay someone to do your dirty work (Kyiv) is doing it for USA",1576994262226702336,0,1,0, end collateral damage ukraine kyiv amp america ukraine badly hurt dirty bomb kyiv american supervision russia gets blame b know europe war not america always pay someone dirty work kyiv usa,0,0
352,2022-10-06T18:44:08.000Z,@elonmusk Eva Bartlett and Vanessa Beeley have been reporting extensively from the Donbass region. Vanessa was part of approximately 130 UN observers during the recent voting.,1576994262226702336,0,0,0, eva bartlett vanessa beeley reporting extensively donbass region vanessa part approximately  un observers recent voting,0,0
